codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
03001,Comunitat Valenciana,Alicante/Alacant,Atzúbia (l'),345,100,285,82.61,282,1,3,0,0,0,19.50354609929078,13.829787234042554,0,0,0,0,0,0,0,0.3546099290780142,0.3546099290780142,0,33.687943262411345,0,14.893617021276595,10.99290780141844,6.028368794326241
03002,Comunitat Valenciana,Alicante/Alacant,Agost,3631,100,2841,78.24,2801,16,40,0,0,0,5.67654409139593,17.101035344519815,0,0,0,0,0,0,0,0.8211353088182792,1.3923598714744734,0,21.56372724027133,0,28.418421992145664,12.388432702606211,12.067118886112103
03003,Comunitat Valenciana,Alicante/Alacant,Agres,455,100,395,86.81,388,0,7,0,0,0,15.463917525773196,10.051546391752577,0,0,0,0,0,0,0,0,0.7731958762886598,0,27.061855670103093,0,21.1340206185567,12.11340206185567,13.402061855670103
03004,Comunitat Valenciana,Alicante/Alacant,Aigües,599,100,465,77.63,458,4,7,0,0,0,3.930131004366812,16.157205240174672,0,0,0,0,0,0,0,1.091703056768559,0.4366812227074236,0,17.685589519650655,0,34.93449781659389,13.973799126637555,10.91703056768559
03005,Comunitat Valenciana,Alicante/Alacant,Albatera,7906,90.17,5652,79.28,5603,28,49,0,0,0,0.9816169908977334,15.366767802962698,0,0,0,0,0,0,0,0.8923790826343031,1.4099589505621988,0,25.93253614135285,0,23.862216669641263,8.995181152953775,22.059610922719973
03006,Comunitat Valenciana,Alicante/Alacant,Alcalalí,494,100,413,83.6,409,1,4,0,0,0,23.227383863080686,11.00244498777506,0,0,0,0,0,0,0,1.2224938875305624,0.4889975550122249,0,22.493887530562347,0,19.315403422982886,14.669926650366747,7.334963325183374
03007,Comunitat Valenciana,Alicante/Alacant,Alcocer de Planes,169,100,145,85.8,141,0,4,0,0,0,14.893617021276595,15.602836879432624,0,0,0,0,0,0,0,0.7092198581560284,1.4184397163120568,0,12.76595744680851,0,23.404255319148938,21.98581560283688,9.21985815602837
03008,Comunitat Valenciana,Alicante/Alacant,Alcoleja,159,100,127,79.87,126,0,1,0,0,0,3.1746031746031744,14.285714285714286,0,0,0,0,0,0,0,0.7936507936507936,0,0,28.571428571428573,0,31.746031746031747,10.317460317460318,11.11111111111111
03009,Comunitat Valenciana,Alicante/Alacant,Alcoy / Alcoi,46122,100,36093,78.26,35720,235,373,0,0,0,4.851623740201568,16.31858902575588,0,0,0,0,0,0,0,1.097424412094065,1.5621500559910415,0,13.236282194848824,0,34.32530795072788,18.230683090705487,9.720044792833146
03010,Comunitat Valenciana,Alicante/Alacant,Alfafara,336,100,295,87.8,280,0,15,0,0,0,15.714285714285714,12.5,0,0,0,0,0,0,0,0.7142857142857143,1.0714285714285714,0,23.928571428571427,0,24.642857142857142,13.571428571428571,7.857142857142857
03011,Comunitat Valenciana,Alicante/Alacant,Alfàs del Pi (l'),8014,100,5870,73.25,5810,38,60,0,0,0,2.7710843373493974,21.17039586919105,0,0,0,0,0,0,0,0.7228915662650602,1.6523235800344234,0,16.02409638554217,0,29.74182444061962,13.098106712564544,14.165232358003442
03012,Comunitat Valenciana,Alicante/Alacant,Algorfa,1133,100,910,80.32,897,7,13,0,0,0,0.8918617614269788,17.391304347826086,0,0,0,0,0,0,0,0,0.7803790412486065,0,25.195094760312152,0,32.887402452619845,9.03010033444816,13.043478260869565
03013,Comunitat Valenciana,Alicante/Alacant,Algueña,1070,100,882,82.43,869,3,13,0,0,0,2.0713463751438437,14.384349827387801,0,0,0,0,0,0,0,0.23014959723820483,0.8055235903337169,0,33.601841196777904,0,33.601841196777904,6.904487917146145,8.055235903337168
03014,Comunitat Valenciana,Alicante/Alacant,Alicante / Alacant,238881,96.57,170097,73.74,168792,1078,1305,0,0,0,1.8389497132565524,21.50753590217546,0,0,0,0,0,0,0,0.9111806246741552,1.4947390871605288,0,18.724821081567846,0,28.290440305227737,13.92838523152756,12.665292193942841
03015,Comunitat Valenciana,Alicante/Alacant,Almoradí,12807,100,9782,76.38,9634,63,148,0,0,0,0.93419140543907,17.97799460244966,0,0,0,0,0,0,0,0.6954536018268632,1.0795100685073697,0,23.479343990035293,0,26.416856964915922,12.611583973427445,16.15113140959103
03016,Comunitat Valenciana,Alicante/Alacant,Almudaina,91,100,77,84.62,77,1,0,0,0,0,6.4935064935064934,9.090909090909092,0,0,0,0,0,0,0,0,0,0,22.07792207792208,0,28.571428571428573,14.285714285714286,18.181818181818183
